codigo_ocorrencia,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
77402,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1977.0,BRASIL,INSTRUÇÃO,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,TÁXI,INSTRUÇÃO,NENHUM,0
77401,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,A150M,C150,PISTÃO,MONOMOTOR,2.0,1975.0,BRASIL,INSTRUÇÃO,PRESIDENTE PRUDENTE,GOVERNADOR JOSÉ RICHA,CRUZEIRO,PRIVADA,LEVE,0
77399,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,150J,C150,PISTÃO,MONOMOTOR,2.0,1969.0,BRASIL,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,GOVERNADOR JOSÉ RICHA,RETA FINAL,INSTRUÇÃO,NENHUM,0
77398,***,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1977.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,DESTRUÍDA,1
77395,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A319-115,A319,JATO,BIMOTOR,141.0,2012.0,BRASIL,REGULAR,CONGONHAS,SANTOS DUMONT,DESCIDA,REGULAR,LEVE,0
77394,PARTICULAR,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2011.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,AGRÍCOLA,NENHUM,0
77391,***,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1972.0,BRASIL,ADMINISTRAÇÃO DIRETA,PRESIDENTE JUSCELINO KUBITSCHEK,ALTO PARAÍSO DE GOIÁS,POUSO,POLICIAL,SUBSTANCIAL,0
77388,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-46-500TP,P46T,PISTÃO,MONOMOTOR,6.0,2013.0,BRASIL,PARTICULAR,PROFESSOR ERIBERTO MANOEL REINO,CAMPO DE MARTE - SP,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
77386,EXPERIMENTAL,AVIÃO,***,TRIKE,***,***,***,Não Informado,Não Informado,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,EXPERIMENTAL,DESTRUÍDA,2
77378,***,AVIÃO,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,6.0,2009.0,BRASIL,PARTICULAR,SANTOS DUMONT,FRANCISCO DE ASSIS,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
77377,PARTICULAR,AVIÃO,BEECH AIRCRAFT,58,BE58,PISTÃO,BIMOTOR,6.0,1981.0,BRASIL,PARTICULAR,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,EURICO DE AGUIAR SALLES,POUSO,PRIVADA,LEVE,0
77375,EXPERIMENTAL,ULTRALEVE,***,STORM 300,ULAC,PISTÃO,MONOMOTOR,2.0,2004.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,LEVE,0
77371,***,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,7.0,1979.0,BRASIL,TÁXI AÉREO,CANUTAMA,PREFEITO ORLANDO MARINHO,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
77368,PARTICULAR,***,***,***,***,***,SEM TRAÇÃO,0.0,0.0,BRASIL,PARTICULAR,SÍLVIO NAME JÚNIOR,BAURU,DECOLAGEM,PRIVADA,LEVE,0
77364,ADMINISTRAÇÃO DIRETA,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,ADMINISTRAÇÃO DIRETA,SALINAS,MÁRIO RIBEIRO,CORRIDA APÓS POUSO,POLICIAL,LEVE,0
77360,***,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2010.0,BRASIL,PARTICULAR,FORA DE AERODROMO,ADALBERTO MENDES DA SILVA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
77357,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-820C CARAJA,PAT4,TURBOÉLICE,BIMOTOR,9.0,1988.0,BRASIL,TÁXI AÉREO,DEPUTADO LUÍS EDUARDO MAGALHÃES,RUY BARBOSA,CRUZEIRO,TÁXI AÉREO,NENHUM,0
77354,***,AVIÃO,QUEST AIRCRAFT,KODIAC 100,KODI,TURBOÉLICE,MONOMOTOR,0.0,2015.0,NÃO IDENTIFICADO,***,FORA DE AERODROMO,ANÁPOLIS,DECOLAGEM,PRIVADA,DESTRUÍDA,0
77353,***,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,6.0,2001.0,BRASIL,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,POLICIAL,SUBSTANCIAL,0
77352,PARTICULAR,AVIÃO,BEECH AIRCRAFT,58,BE58,PISTÃO,BIMOTOR,6.0,1984.0,BRASIL,PARTICULAR,DEPUTADO LUÍS EDUARDO MAGALHÃES,MÁRIO RIBEIRO,POUSO,PRIVADA,LEVE,0
77351,***,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2011.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
77349,***,AVIÃO,MITSUBISHI,MU-2B-40,MU2,TURBOÉLICE,BIMOTOR,7.0,1981.0,BRASIL,PARTICULAR,FORA DE AERODROMO,JI-PARANÁ,POUSO,PRIVADA,SUBSTANCIAL,0
77348,***,AVIÃO,AIRBUS INDUSTRIE,A321-211,A321,JATO,BIMOTOR,Não Informado,Não Informado,BRASIL,REGULAR,PLÁCIDO DE CASTRO,PRESIDENTE JUSCELINO KUBITSCHEK,DECOLAGEM,REGULAR,LEVE,0
77345,EXPERIMENTAL,ULTRALEVE,***,FLYER GT,ULAC,PISTÃO,MONOMOTOR,2.0,1990.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,EXPERIMENTAL,DESTRUÍDA,1
77338,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,150L,C150,PISTÃO,MONOMOTOR,2.0,1971.0,BRASIL,PARTICULAR,POUSADA DAS ÁGUIAS,PROFESSOR ERIBERTO MANOEL REINO,CRUZEIRO,PRIVADA,NENHUM,0
77337,***,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2007.0,BRASIL,PARTICULAR,AEROCLUBE DE JOÃO PESSOA,AEROCLUBE DE JOÃO PESSOA,TÁXI,PRIVADA,LEVE,0
77333,***,AVIÃO,PIPER AIRCRAFT,PA-25-235,PA25,PISTÃO,MONOMOTOR,1.0,1966.0,BRASIL,INSTRUÇÃO,AEROCLUBE DE ITÁPOLIS,AEROCLUBE DE ITÁPOLIS,MANOBRA,INSTRUÇÃO,DESTRUÍDA,1
77331,PARTICULAR,AVIÃO,BEECH AIRCRAFT,V35B,***,PISTÃO,MONOMOTOR,0.0,0.0,BRASIL,PARTICULAR,FAZENDA MALU,ROSADA,CRUZEIRO,PRIVADA,LEVE,0
77329,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,182P,C182,PISTÃO,MONOMOTOR,4.0,1974.0,BRASIL,PARTICULAR,AFONSO PENA,CAMPO DE MARTE - SP,POUSO,PRIVADA,NENHUM,0
77327,PARTICULAR,AVIÃO,THRUSH AIRCRAFT,S2R-H80,L1T,TURBOÉLICE,MONOMOTOR,1.0,2016.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CHEQUE DE MOTOR OU ROTOR,AGRÍCOLA,LEVE,0
77324,***,AVIÃO,CESSNA AIRCRAFT,A185E,C185,PISTÃO,MONOMOTOR,6.0,1968.0,BRASIL,PARTICULAR,PIQUIATUBA,ÓBIDOS,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
77323,PARTICULAR,AVIÃO,ISRAEL AIRCRAFT,ASTRA SPX,ASTR,JATO,BIMOTOR,Não Informado,Não Informado,BRASIL,PARTICULAR,PROFESSOR ERIBERTO MANOEL REINO,EURICO DE AGUIAR SALLES,CORRIDA APÓS POUSO,PRIVADA,NENHUM,0
77322,***,AVIÃO,CESSNA AIRCRAFT,A185F,C185,PISTÃO,MONOMOTOR,4.0,1984.0,BRASIL,PARTICULAR,ESTADUAL DARIO GUARITA,LUIZ GONZAGA LUTTI,OUTRA FASE,PRIVADA,SUBSTANCIAL,0
77320,***,AVIÃO,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,0.0,2014.0,BRASIL,REGULAR,AFONSO PENA,CATARATAS,CORRIDA APÓS POUSO,REGULAR,NENHUM,0
77316,***,AVIÃO,PIPER AIRCRAFT,PA-46R-350T,PA46,PISTÃO,MONOMOTOR,6.0,2011.0,BRASIL,PARTICULAR,PARATI,CAMPO DE MARTE - SP,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
77315,REGULAR,AVIÃO,EMBRAER,ERJ 190-100 IGW,E190,JATO,BIMOTOR,113.0,2010.0,BRASIL,REGULAR,SANTA GENOVEVA/GOIÂNIA,SANTOS DUMONT,DESCIDA,REGULAR,NENHUM,0
77314,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A318-121,A318,JATO,BIMOTOR,129.0,2008.0,BRASIL,REGULAR,CONGONHAS,SANTOS DUMONT,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
77312,PARTICULAR,AVIÃO,EMBRAER,EMB-121A1,E121,TURBOÉLICE,BIMOTOR,8.0,1983.0,BRASIL,PARTICULAR,CARATINGA,CARATINGA,PARTIDA DO MOTOR,PRIVADA,LEVE,0
77311,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,7.0,1979.0,BRASIL,TÁXI AÉREO,TABATINGA,FONTE BOA,CRUZEIRO,TÁXI AÉREO,NENHUM,0
77307,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,125.0,2013.0,BRASIL,REGULAR,VIRACOPOS,SALGADO FILHO,POUSO,REGULAR,LEVE,0
77306,***,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,PARTICULAR,FAZENDA ÁGUA AZUL,ITAITUBA,DESCIDA,PRIVADA,SUBSTANCIAL,0
77304,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1.0,2004.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,AGRÍCOLA,SUBSTANCIAL,0
77303,REGULAR,AVIÃO,BOEING COMPANY,727-2M7,B722,JATO,TRIMOTOR,7.0,1978.0,BRASIL,REGULAR,HERCÍLIO LUZ,FORA DE AERODROMO,CRUZEIRO,REGULAR,NENHUM,0
77301,***,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2010.0,BRASIL,AGRÍCOLA,FAZENDA CATACO,FAZENDA CATACO,POUSO,AGRÍCOLA,SUBSTANCIAL,0
77299,***,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2011.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0
77298,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,184.0,2008.0,BRASIL,REGULAR,ANTONIO CARLOS JOBIM / GALEÃO,HERCÍLIO LUZ,POUSO,REGULAR,LEVE,0
77297,***,AVIÃO,AIR TRACTOR,AT-502B,AT5T,TURBOÉLICE,MONOMOTOR,1.0,2012.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,AGRÍCOLA,LEVE,0
77296,PARTICULAR,AVIÃO,EMBRAER,EMB-500,E50P,JATO,BIMOTOR,6.0,2009.0,BRASIL,PARTICULAR,COSTA ESMERALDA,SÍLVIO NAME JÚNIOR,PROCEDIMENTO DE APROXIMAÇÃO IFR,PRIVADA,NENHUM,0
77294,TÁXI AÉREO,AVIÃO,LEARJET,35A,LJ35,JATO,BIMOTOR,10.0,1980.0,BRASIL,TÁXI AÉREO,TERRAVISTA,CONGONHAS,POUSO,TÁXI AÉREO,LEVE,0
77289,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,75.0,2012.0,BRASIL,REGULAR,TANCREDO NEVES,VITÓRIA DA CONQUISTA,POUSO,REGULAR,LEVE,0
77288,TÁXI AÉREO,AVIÃO,PIPER AIRCRAFT,PA-42-720,PAY3,TURBOÉLICE,BIMOTOR,9.0,1985.0,BRASIL,TÁXI AÉREO,CATARATAS,BACACHERI,PROCEDIMENTO DE APROXIMAÇÃO IFR,TÁXI AÉREO,NENHUM,0
77285,PARTICULAR,***,***,***,***,***,SEM TRAÇÃO,0.0,0.0,BRASIL,PARTICULAR,AEROCLUBE DE ELDORADO DO SUL,SALGADO FILHO,APROXIMAÇÃO FINAL,PRIVADA,NENHUM,0
77281,***,***,***,***,***,***,SEM TRAÇÃO,0.0,0.0,BRASIL,PARTICULAR,CONGONHAS,SANTOS DUMONT,CRUZEIRO,PRIVADA,NENHUM,0
77281,***,AVIÃO,TEXTRON AVIATION,B200GT,BE30,TURBOÉLICE,BIMOTOR,9.0,2016.0,BRASIL,PARTICULAR,CONGONHAS,REGIONAL DA ZONA DA MATA,SUBIDA,PRIVADA,NENHUM,0
77278,***,AVIÃO,BEECH AIRCRAFT,A36,BE36,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,PARTICULAR,SÍLVIO NAME JÚNIOR,SÍLVIO NAME JÚNIOR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0
77277,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,P28R,PISTÃO,MONOMOTOR,4.0,1980.0,BRASIL,PARTICULAR,PARÁ DE MINAS,PARÁ DE MINAS,POUSO,PRIVADA,LEVE,0
77276,***,AVIÃO,AIRBUS INDUSTRIE,A320-232,A320,JATO,BIMOTOR,182.0,2001.0,BRASIL,REGULAR,MAESTRO WILSON FONSECA,PRESIDENTE JUSCELINO KUBITSCHEK,POUSO,REGULAR,LEVE,0
77271,***,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1983.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
77267,***,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,4.0,2007.0,BRASIL,PARTICULAR,FAZENDA MACUCO,SÍLVIO NAME JÚNIOR,DECOLAGEM,PRIVADA,DESTRUÍDA,0
77265,***,AVIÃO,BEECH AIRCRAFT,M35,BE35,PISTÃO,MONOMOTOR,4.0,1960.0,BRASIL,PARTICULAR,TELÊMACO BORBA (SBTL*),TELÊMACO BORBA (SBTL*),SUBIDA,PRIVADA,SUBSTANCIAL,0
77264,***,AVIÃO,CESSNA AIRCRAFT,175,C175,PISTÃO,MONOMOTOR,4.0,0.0,BRASIL,PARTICULAR,PEDRO MORGANTI,PEDRO MORGANTI,POUSO,PRIVADA,SUBSTANCIAL,0
77259,***,AVIÃO,PIPER AIRCRAFT,PA-31T,PAY2,TURBOÉLICE,BIMOTOR,7.0,1980.0,BRASIL,TÁXI AÉREO,BACACHERI,MINISTRO VICTOR KONDER,POUSO,TÁXI AÉREO,SUBSTANCIAL,0
77258,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,125.0,2010.0,BRASIL,REGULAR,VIRACOPOS,TANCREDO NEVES,APROXIMAÇÃO FINAL,REGULAR,LEVE,0
77257,TÁXI AÉREO,AVIÃO,PIPER AIRCRAFT,PA-31,PA31,PISTÃO,BIMOTOR,8.0,1969.0,BRASIL,TÁXI AÉREO,PINTO MARTINS,DIX-SEPT ROSADO,SUBIDA,TÁXI AÉREO,NENHUM,0
77256,TÁXI AÉREO,AVIÃO,PIPER AIRCRAFT,PA-42,PAY3,TURBOÉLICE,BIMOTOR,11.0,1981.0,BRASIL,TÁXI AÉREO,NÃO IDENTIFICADO,HERCÍLIO LUZ,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,0
77255,***,AVIÃO,CESSNA AIRCRAFT,210R,C210,PISTÃO,MONOMOTOR,6.0,1985.0,BRASIL,PARTICULAR,NOVO PROGRESSO,SÃO FÉLIX DO XINGU,APROXIMAÇÃO FINAL,PRIVADA,SUBSTANCIAL,0
77252,***,ULTRALEVE,***,PARADISE I,ULAC,PISTÃO,MONOMOTOR,2.0,2007.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,JUARA SUL,CRUZEIRO,PRIVADA,DESTRUÍDA,3
77251,EXPERIMENTAL,ULTRALEVE,***,PARADISE I,ULAC,PISTÃO,MONOMOTOR,2.0,2009.0,BRASIL,EXPERIMENTAL,FORA DE AERODROMO,SEBASTIÃO GOMES DE SOUZA,DECOLAGEM,PRIVADA,DESTRUÍDA,1
77250,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,525,C525,JATO,BIMOTOR,8.0,1999.0,BRASIL,PARTICULAR,ABA,TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO,TÁXI,PRIVADA,NENHUM,0
77249,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1988.0,BRASIL,INSTRUÇÃO,ERECHIM,ERECHIM,CORRIDA APÓS POUSO,INSTRUÇÃO,LEVE,0
77248,***,AVIÃO,PIPER AIRCRAFT,PA-31T1,PAY1,TURBOÉLICE,BIMOTOR,7.0,1981.0,BRASIL,TÁXI AÉREO,BRIGADEIRO LYSIAS RODRIGUES,SANTA GENOVEVA/GOIÂNIA,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0
77247,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,650,C650,JATO,BIMOTOR,Não Informado,Não Informado,BRASIL,PARTICULAR,CONGONHAS,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,SUBIDA,PRIVADA,NENHUM,0
77245,EXPERIMENTAL,AVIÃO,MARCELO QUEIROZ DUARTE,RV-10,ZZZZ,PISTÃO,MONOMOTOR,4.0,2012.0,BRASIL,EXPERIMENTAL,CAMPO DE MARTE - SP,AMERICANA,TÁXI,PRIVADA,NENHUM,0
77244,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PAUL,PISTÃO,MONOMOTOR,2.0,1960.0,BRASIL,INSTRUÇÃO,AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS,AERODRÓMO ESTADUAL DE CAMPINAS / AMARAIS,POUSO,INSTRUÇÃO,LEVE,0
77239,EXPERIMENTAL,AVIÃO,MELO TRANSPORTES E LOGISTICA LTDA,RV-10,ZZZZ,PISTÃO,MONOMOTOR,4.0,2011.0,BRASIL,EXPERIMENTAL,SALGADO FILHO,CANELA,SUBIDA,EXPERIMENTAL,LEVE,0
77230,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,2.0,1978.0,BRASIL,INSTRUÇÃO,14 BIS,14 BIS,CIRCUITO DE TRÁFEGO,INSTRUÇÃO,NENHUM,0
77213,***,HELICÓPTERO,ROBINSON HELICOPTER,R66,R66,TURBOEIXO,MONOMOTOR,5.0,2013.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,LEVE,0
77211,PARTICULAR,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,21.0,2013.0,BRASIL,PARTICULAR,CABO FRIO,OCEAN RIG CORCOVADO,DECOLAGEM,PRIVADA,LEVE,0
77209,PARTICULAR,HELICÓPTERO,EUROCOPTER DEUTSCHLAND,EC 135P2,EC35,TURBOEIXO,BIMOTOR,7.0,2002.0,BRASIL,PARTICULAR,RIO PARDO,HELICIDADE,DESCIDA,PRIVADA,LEVE,0
77208,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-31,PA31,PISTÃO,BIMOTOR,8.0,1977.0,BRASIL,PARTICULAR,UMBERTO MODIANO,SANTOS DUMONT,POUSO,PRIVADA,LEVE,0
77206,***,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1976.0,BRASIL,ESPECIALIZADA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,ÁREA DE POUSO PARA USO AEROAGRÍCOLA,CRUZEIRO,AGRÍCOLA,LEVE,0
77205,PARTICULAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2010.0,BRASIL,PARTICULAR,PORTO SEGURO,CORONEL ALTINO MACHADO,CRUZEIRO,PRIVADA,NENHUM,0
77203,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,525,C525,JATO,BIMOTOR,8.0,2003.0,BRASIL,PARTICULAR,ARAGUAÍNA,GUARARAPES - GILBERTO FREYRE,DECOLAGEM,PRIVADA,LEVE,0
77202,***,AVIÃO,CESSNA AIRCRAFT,510,C510,JATO,BIMOTOR,6.0,2008.0,BRASIL,PARTICULAR,Comandante Rolim Adolfo Amaro,GASTÃO MADEIRA,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
77200,***,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1973.0,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,AGRÍCOLA,SUBSTANCIAL,1
67163,***,***,***,***,***,***,***,Não Informado,Não Informado,ESTADOS UNIDOS,***,MIAMI INTERNATIONAL AIRPORT,GOVERNADOR ANDRÉ FRANCO MONTORO,CRUZEIRO,***,NENHUM,0
67159,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-110E,E110,TURBOÉLICE,BIMOTOR,17.0,1976.0,BRASIL,TÁXI AÉREO,VITÓRIA DA CONQUISTA,DEPUTADO LUÍS EDUARDO MAGALHÃES,SUBIDA,TÁXI AÉREO,LEVE,0
67158,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,125.0,2011.0,BRASIL,REGULAR,GOVERNADOR ANDRÉ FRANCO MONTORO,SANTA GENOVEVA/GOIÂNIA,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
67155,REGULAR,AVIÃO,EMBRAER,ERJ 190-100 IGW,E190,JATO,BIMOTOR,113.0,2009.0,BRASIL,REGULAR,MARECHAL RONDON,TANCREDO NEVES,DECOLAGEM,REGULAR,NENHUM,0
67152,***,AVIÃO,TWIN COMMANDER,500-B,AC50,PISTÃO,BIMOTOR,7.0,1961.0,BRASIL,ESPECIALIZADA,BARTOLOMEU LISANDRO,BARTOLOMEU LISANDRO,CRUZEIRO,ESPECIALIZADA,LEVE,0
67142,***,AVIÃO,AIRBUS INDUSTRIE,A319-115,A319,JATO,BIMOTOR,141.0,2010.0,BRASIL,REGULAR,CONGONHAS,ANTONIO CARLOS JOBIM / GALEÃO,PROCEDIMENTO DE APROXIMAÇÃO IFR,REGULAR,NENHUM,0
67140,TÁXI AÉREO,AVIÃO,BEECH AIRCRAFT,58,BE58,PISTÃO,BIMOTOR,6.0,1992.0,BRASIL,TÁXI AÉREO,CRUZEIRO DO SUL,PLÁCIDO DE CASTRO,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,0
67139,***,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1993.0,BRASIL,INSTRUÇÃO,SANTA GENOVEVA/GOIÂNIA,SANTA GENOVEVA/GOIÂNIA,DECOLAGEM,INSTRUÇÃO,LEVE,0
67137,***,ULTRALEVE,AVENOR AUGUSTO MONTANDON,EXCEL CARGO,ULAC,PISTÃO,MONOMOTOR,2.0,2010.0,BRASIL,EXPERIMENTAL,BRIGADEIRO ARARIPE MACEDO,BOTELHO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
67136,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,P32R,PISTÃO,MONOMOTOR,7.0,1982.0,BRASIL,TÁXI AÉREO,OURILÂNDIA DO NORTE,FORA DE AERODROMO,CORRIDA APÓS POUSO,TÁXI AÉREO,SUBSTANCIAL,0
67129,PARTICULAR,AVIÃO,BEECH AIRCRAFT,D35,BE35,PISTÃO,MONOMOTOR,4.0,1953.0,BRASIL,PARTICULAR,ITAITUBA,NOVO PROGRESSO,DESCIDA,PRIVADA,NENHUM,0
67127,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-214,A320,JATO,BIMOTOR,170.0,0.0,BRASIL,REGULAR,GOVERNADOR ANDRÉ FRANCO MONTORO,PRESIDENTE JUSCELINO KUBITSCHEK,DESCIDA,REGULAR,NENHUM,0
67121,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,LC42-550FG,COL3,PISTÃO,MONOMOTOR,4.0,2003.0,BRASIL,PARTICULAR,CIRILO QUEIRÓZ,FORMOSA,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
67119,REGULAR,AVIÃO,BOEING COMPANY,737-7EA,B737,JATO,BIMOTOR,153.0,2001.0,BRASIL,REGULAR,FORA DE AERODROMO,AFONSO PENA,CORRIDA APÓS POUSO,REGULAR,NENHUM,0
67118,***,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1975.0,BRASIL,ADMINISTRAÇÃO DIRETA,CARLOS DRUMMOND DE ANDRADE / PAMPULHA,JUSCELINO KUBITSCHECK,POUSO,POLICIAL,SUBSTANCIAL,0
67114,***,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,7.0,1984.0,BRASIL,PARTICULAR,NOVO CAMPO,NOVO CAMPO,CRUZEIRO,PRIVADA,***,0
67101,PARTICULAR,AVIÃO,TEXTRON AVIATION INC,525B,***,JATO,BIMOTOR,Não Informado,2015.0,ESTADOS UNIDOS,PARTICULAR,CATARATAS,CONGONHAS,SUBIDA,PRIVADA,NENHUM,0
67100,***,AVIÃO,CESSNA AIRCRAFT,310R,C310,PISTÃO,BIMOTOR,6.0,1979.0,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
67098,***,AVIÃO,CESSNA AIRCRAFT,172R,C172,PISTÃO,MONOMOTOR,4.0,1982.0,BRASIL,PARTICULAR,PEDRO MORGANTI,Comandante Rolim Adolfo Amaro,CORRIDA APÓS POUSO,PRIVADA,NENHUM,0
