codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_dia,ocorrencia_hora,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,localizacao
77407,ACIDENTE,ITAITUBA,PA,22/10/2017,21:05:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,ITAITUBA - PA
77404,INCIDENTE GRAVE,PORTO ALEGRE,RS,23/10/2017,20:00:00,1,NÃO,FALHA DO MOTOR EM VOO,PORTO ALEGRE - RS
77402,INCIDENTE,BELO HORIZONTE,MG,23/10/2017,11:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELO HORIZONTE - MG
77401,INCIDENTE,LONDRINA,PR,24/10/2017,16:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,LONDRINA - PR
77399,INCIDENTE,LONDRINA,PR,24/10/2017,19:24:00,1,NÃO,FALHA DO MOTOR EM VOO,LONDRINA - PR
77398,ACIDENTE,ALTAMIRA,PA,24/10/2017,12:30:00,1,NÃO,INDETERMINADO,ALTAMIRA - PA
77395,INCIDENTE,RIO DE JANEIRO,RJ,26/10/2017,11:50:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,RIO DE JANEIRO - RJ
77394,INCIDENTE,ENTRE-IJUÍS,RS,26/10/2017,19:00:00,1,NÃO,FALHA DO MOTOR EM VOO,ENTRE-IJUÍS - RS
77391,ACIDENTE,ALTO PARAÍSO DE GOIÁS,GO,28/10/2017,11:55:00,1,SIM,POUSO LONGO,ALTO PARAÍSO DE GOIÁS - GO
77388,INCIDENTE,SÃO PAULO,SP,29/10/2017,18:25:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
77386,ACIDENTE,BARÃO,RS,29/10/2017,11:00:00,1,NÃO,PERDA DE CONTROLE EM VOO,BARÃO - RS
77378,INCIDENTE GRAVE,JUIZ DE FORA,MG,31/10/2017,20:43:00,1,SIM,POUSO LONGO,JUIZ DE FORA - MG
77377,INCIDENTE,VITÓRIA,ES,31/10/2017,21:18:00,1,NÃO,ESTOURO DE PNEU,VITÓRIA - ES
77375,INCIDENTE GRAVE,MOSTARDAS,RS,02/11/2017,19:30:00,1,NÃO,PANE SECA,MOSTARDAS - RS
77371,ACIDENTE,CANUTAMA,AM,02/11/2017,19:30:00,1,SIM,ESTOURO DE PNEU,CANUTAMA - AM
77368,INCIDENTE,MARINGÁ,PR,05/11/2017,16:38:00,1,NÃO,ESTOURO DE PNEU,MARINGÁ - PR
77364,INCIDENTE,MONTES CLAROS,MG,06/11/2017,19:10:00,1,NÃO,ESTOURO DE PNEU,MONTES CLAROS - MG
77360,ACIDENTE,BOA VISTA DA APARECIDA,PR,07/11/2017,21:35:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BOA VISTA DA APARECIDA - PR
77357,INCIDENTE,SALVADOR,BA,09/11/2017,14:15:00,1,NÃO,FALHA DO MOTOR EM VOO,SALVADOR - BA
77354,ACIDENTE,GOIÁS,GO,10/11/2017,16:27:00,1,NÃO,FALHA DO MOTOR EM VOO,GOIÁS - GO
77353,ACIDENTE,ORÓS,CE,10/11/2017,15:43:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,ORÓS - CE
77352,INCIDENTE,MONTES CLAROS,MG,11/11/2017,16:48:00,1,NÃO,ESTOURO DE PNEU,MONTES CLAROS - MG
77351,ACIDENTE,RESTINGA SECA,RS,11/11/2017,00:00:00,1,SIM,EXCURSÃO DE PISTA,RESTINGA SECA - RS
77349,ACIDENTE,JI-PARANÁ,RO,11/11/2017,20:40:00,1,NÃO,POUSO SEM TREM,JI-PARANÁ - RO
77348,INCIDENTE,RIO BRANCO,AC,11/11/2017,05:16:00,1,NÃO,COLISÃO COM AVE,RIO BRANCO - AC
77345,ACIDENTE,IGARASSU,PE,11/11/2017,12:50:00,1,NÃO,PERDA DE CONTROLE EM VOO,IGARASSU - PE
77338,INCIDENTE,FLORESTÓPOLIS,PR,13/11/2017,09:58:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FLORESTÓPOLIS - PR
77337,INCIDENTE GRAVE,JOÃO PESSOA,PB,13/11/2017,13:40:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,JOÃO PESSOA - PB
77333,ACIDENTE,ITÁPOLIS,SP,14/11/2017,21:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,ITÁPOLIS - SP
77331,INCIDENTE GRAVE,NOVA XAVANTINA,MT,15/11/2017,12:30:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,NOVA XAVANTINA - MT
77329,INCIDENTE,SÃO PAULO,SP,15/11/2017,21:15:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
77327,INCIDENTE,BOM JESUS,RN,16/11/2017,17:30:00,1,NÃO,COM HÉLICE,BOM JESUS - RN
77324,ACIDENTE,SANTARÉM,PA,17/11/2017,17:15:00,1,SIM,PERDA DE CONTROLE NO SOLO,SANTARÉM - PA
77323,INCIDENTE,VITÓRIA,ES,18/11/2017,21:59:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,VITÓRIA - ES
77322,ACIDENTE,ARANDU,SP,18/11/2017,17:00:00,1,NÃO,OUTROS,ARANDU - SP
77320,INCIDENTE GRAVE,FOZ DO IGUAÇU,PR,18/11/2017,02:47:00,1,SIM,POUSO LONGO,FOZ DO IGUAÇU - PR
77316,ACIDENTE,SÃO PAULO,SP,19/11/2017,12:10:00,1,SIM,EXCURSÃO DE PISTA,SÃO PAULO - SP
77315,INCIDENTE,RIO DE JANEIRO,RJ,19/11/2017,11:15:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO - RJ
77314,INCIDENTE,RIO DE JANEIRO,RJ,19/11/2017,09:42:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO - RJ
77312,INCIDENTE,CARATINGA,MG,20/11/2017,18:30:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,CARATINGA - MG
77311,INCIDENTE,TABATINGA,AM,21/11/2017,19:30:00,1,NÃO,FALHA DO MOTOR EM VOO,TABATINGA - AM
77307,INCIDENTE,PORTO ALEGRE,RS,23/11/2017,23:00:00,1,NÃO,OUTROS,PORTO ALEGRE - RS
77306,ACIDENTE,ITAITUBA,PA,23/11/2017,20:50:00,1,NÃO,FALHA DO MOTOR EM VOO,ITAITUBA - PA
77304,ACIDENTE,ARARI,MA,24/11/2017,09:40:00,1,NÃO,PERDA DE CONTROLE EM VOO,ARARI - MA
77303,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,25/11/2017,06:55:00,1,NÃO,FUMAÇA NA CABINE,SÃO JOSÉ DOS PINHAIS - PR
77301,ACIDENTE,UBARANA,SP,25/11/2017,11:30:00,1,SIM,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,UBARANA - SP
77299,ACIDENTE,SÃO DESIDÉRIO,BA,26/11/2017,12:30:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SÃO DESIDÉRIO - BA
77298,INCIDENTE,FLORIANÓPOLIS,SC,26/11/2017,23:40:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,FLORIANÓPOLIS - SC
77297,INCIDENTE GRAVE,CORRENTINA,BA,26/11/2017,10:00:00,1,SIM,PERDA DE CONTROLE NO SOLO,CORRENTINA - BA
77296,INCIDENTE,LONDRINA,PR,27/11/2017,13:30:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,LONDRINA - PR
77294,INCIDENTE,SÃO PAULO,SP,27/11/2017,18:40:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
77289,INCIDENTE,VITÓRIA DA CONQUISTA,BA,28/11/2017,00:00:00,1,NÃO,POUSO BRUSCO,VITÓRIA DA CONQUISTA - BA
77288,INCIDENTE,CURITIBA,PR,28/11/2017,15:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CURITIBA - PR
77285,INCIDENTE,PORTO ALEGRE,RS,29/11/2017,21:35:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PORTO ALEGRE - RS
77281,INCIDENTE GRAVE,SÃO PAULO,SP,30/11/2017,21:33:00,2,NÃO,TRÁFEGO AÉREO,SÃO PAULO - SP
77278,ACIDENTE,MARINGÁ,PR,30/11/2017,18:24:00,1,NÃO,COM TREM DE POUSO,MARINGÁ - PR
77277,INCIDENTE GRAVE,PARÁ DE MINAS,MG,30/11/2017,12:30:00,1,NÃO,POUSO SEM TREM,PARÁ DE MINAS - MG
77276,INCIDENTE GRAVE,BRASÍLIA,DF,30/11/2017,08:37:00,1,SIM,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,BRASÍLIA - DF
77271,ACIDENTE,TUCUMÃ,PA,03/12/2017,11:20:00,1,SIM,COLISÃO COM FAUNA,TUCUMÃ - PA
77267,ACIDENTE,ELDORADO,MS,03/12/2017,20:45:00,1,SIM,EXCURSÃO DE PISTA,ELDORADO - MS
77265,ACIDENTE,TELÊMACO BORBA,PR,03/12/2017,19:25:00,1,NÃO,FALHA DO MOTOR EM VOO,TELÊMACO BORBA - PR
77264,ACIDENTE,PIRACICABA,SP,03/12/2017,15:00:00,1,NÃO,POUSO BRUSCO,PIRACICABA - SP
77259,ACIDENTE,NAVEGANTES,SC,06/12/2017,11:53:00,1,NÃO,POUSO SEM TREM,NAVEGANTES - SC
77258,INCIDENTE,BELO HORIZONTE,MG,06/12/2017,17:34:00,1,NÃO,FUMAÇA NA CABINE,BELO HORIZONTE - MG
77257,INCIDENTE,FORTALEZA,CE,07/12/2017,17:10:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FORTALEZA - CE
77256,INCIDENTE,FLORIANÓPOLIS,SC,07/12/2017,16:40:00,1,NÃO,ESTOURO DE PNEU,FLORIANÓPOLIS - SC
77255,ACIDENTE,SÃO FÉLIX DO XINGU,PA,08/12/2017,12:30:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SÃO FÉLIX DO XINGU - PA
77252,ACIDENTE,NOVA BANDEIRANTES,MT,09/12/2017,13:30:00,1,NÃO,INDETERMINADO,NOVA BANDEIRANTES - MT
77251,ACIDENTE,BAEPENDI,MG,09/12/2017,11:15:00,1,NÃO,FALHA DO MOTOR EM VOO,BAEPENDI - MG
77250,INCIDENTE,BARREIRAS,BA,09/12/2017,17:30:00,1,NÃO,OUTROS,BARREIRAS - BA
77249,INCIDENTE GRAVE,ERECHIM,RS,09/12/2017,13:18:00,1,SIM,PERDA DE CONTROLE NO SOLO,ERECHIM - RS
77248,INCIDENTE GRAVE,GOIÂNIA,GO,09/12/2017,09:30:00,1,NÃO,COM TREM DE POUSO,GOIÂNIA - GO
77247,INCIDENTE,SÃO PAULO,SP,10/12/2017,13:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
77245,INCIDENTE,SÃO PAULO,SP,10/12/2017,11:52:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
77244,INCIDENTE GRAVE,CAMPINAS,SP,11/12/2017,16:25:00,1,NÃO,PERDA DE CONTROLE NO SOLO,CAMPINAS - SP
77239,INCIDENTE,PORTO ALEGRE,RS,13/12/2017,17:33:00,1,NÃO,COM PARA-BRISAS / JANELA / PORTA,PORTO ALEGRE - RS
77230,INCIDENTE,LONDRINA,PR,15/12/2017,15:27:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,LONDRINA - PR
77213,INCIDENTE GRAVE,CATUTI,MG,23/12/2017,19:30:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CATUTI - MG
77211,INCIDENTE,CABO FRIO,RJ,23/12/2017,13:15:00,1,NÃO,COM ROTOR,CABO FRIO - RJ
77209,INCIDENTE,SÃO PAULO,SP,26/12/2017,14:16:00,1,NÃO,F.O.D.,SÃO PAULO - SP
77208,INCIDENTE,RIO DE JANEIRO,RJ,26/12/2017,21:00:00,1,NÃO,ESTOURO DE PNEU,RIO DE JANEIRO - RJ
77206,INCIDENTE GRAVE,EDÉIA,GO,27/12/2017,09:15:00,1,NÃO,PERDA DE CONTROLE EM VOO,EDÉIA - GO
77205,INCIDENTE,PORTO SEGURO,BA,27/12/2017,16:20:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PORTO SEGURO - BA
77203,INCIDENTE,ARAGUAÍNA,TO,28/12/2017,06:30:00,1,NÃO,OUTROS,ARAGUAÍNA - TO
77202,INCIDENTE GRAVE,UBATUBA,SP,29/12/2017,17:30:00,1,SIM,EXCURSÃO DE PISTA,UBATUBA - SP
77200,ACIDENTE,DOM PEDRITO,RS,30/12/2017,16:45:00,1,NÃO,PERDA DE CONTROLE EM VOO,DOM PEDRITO - RS
67163,INCIDENTE,SÃO PAULO,SP,20/08/2017,10:49:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
67159,INCIDENTE,VITÓRIA DA CONQUISTA,BA,16/08/2017,18:25:00,1,NÃO,COLISÃO COM AVE,VITÓRIA DA CONQUISTA - BA
67158,INCIDENTE,GOIÂNIA,GO,17/08/2017,19:35:00,1,NÃO,COLISÃO COM AVE,GOIÂNIA - GO
67155,INCIDENTE,CUIABÁ,MT,10/08/2017,23:19:00,1,NÃO,COLISÃO COM AVE,CUIABÁ - MT
67152,INCIDENTE GRAVE,CAMPOS DOS GOYTACAZES,RJ,17/08/2017,12:50:00,1,NÃO,COM HÉLICE,CAMPOS DOS GOYTACAZES - RJ
67142,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,19/07/2017,11:55:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,RIO DE JANEIRO - RJ
67140,INCIDENTE,RIO BRANCO,AC,11/08/2017,02:15:00,1,NÃO,ESTOURO DE PNEU,RIO BRANCO - AC
67139,INCIDENTE,GOIÂNIA,GO,24/07/2017,10:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,GOIÂNIA - GO
67137,ACIDENTE,LUZIÂNIA,GO,12/08/2017,20:30:00,1,NÃO,FALHA DO MOTOR EM VOO,LUZIÂNIA - GO
67136,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,08/08/2017,16:00:00,1,NÃO,COM TREM DE POUSO,OURILÂNDIA DO NORTE - PA
67129,INCIDENTE,NOVO PROGRESSO,PA,30/07/2017,14:15:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,NOVO PROGRESSO - PA
67127,INCIDENTE,BRASÍLIA,DF,08/08/2017,02:16:00,1,NÃO,COM PESSOAL EM VOO,BRASÍLIA - DF
67121,INCIDENTE,FORMOSA,GO,04/08/2017,14:45:00,1,NÃO,OUTROS,FORMOSA - GO
67119,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,03/08/2017,12:43:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,SÃO JOSÉ DOS PINHAIS - PR
67118,ACIDENTE,TEÓFILO OTONI,MG,08/08/2017,12:50:00,1,SIM,CONTATO ANORMAL COM A PISTAA,TEÓFILO OTONI - MG
67114,ACIDENTE,BOCA DO ACRE,AM,06/08/2017,21:00:00,1,NÃO,FALHA DO MOTOR EM VOO,BOCA DO ACRE - AM
67101,INCIDENTE,FOZ DO IGUAÇU,PR,05/08/2017,15:15:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,FOZ DO IGUAÇU - PR
67100,ACIDENTE,SANTANA DO ARAGUAIA,PA,01/08/2017,21:00:00,1,SIM,COM TREM DE POUSO,SANTANA DO ARAGUAIA - PA
67098,INCIDENTE GRAVE,JUNDIAÍ,SP,02/08/2017,21:10:00,1,SIM,PERDA DE CONTROLE NO SOLO,JUNDIAÍ - SP
67096,INCIDENTE,SÃO PAULO,SP,03/08/2017,11:30:00,1,NÃO,COLISÃO COM AVE,SÃO PAULO - SP
67086,INCIDENTE,GUARULHOS,SP,01/08/2017,22:32:00,1,NÃO,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,GUARULHOS - SP
67078,INCIDENTE,CURITIBA,PR,26/07/2017,13:47:00,1,NÃO,COM TREM DE POUSO,CURITIBA - PR
67077,INCIDENTE,RIO DE JANEIRO,RJ,01/08/2017,04:45:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,RIO DE JANEIRO - RJ
67075,INCIDENTE GRAVE,VENÂNCIO AIRES,RS,28/07/2017,17:05:00,1,NÃO,FALHA DO MOTOR EM VOO,VENÂNCIO AIRES - RS
67068,ACIDENTE,IPERÓ,SP,30/07/2017,19:36:00,1,NÃO,FOGO EM VOO,IPERÓ - SP
67066,ACIDENTE,COTIA,SP,27/07/2017,18:43:00,1,SIM,POUSO LONGO,COTIA - SP
67058,ACIDENTE,SANTO ANTÔNIO DO LEVERGER,MT,20/07/2017,11:00:00,1,NÃO,FALHA DO MOTOR EM VOO,SANTO ANTÔNIO DO LEVERGER - MT
67055,INCIDENTE,LONDRINA,PR,24/07/2017,17:00:00,1,NÃO,OUTROS,LONDRINA - PR
67054,ACIDENTE,PARÁ DE MINAS,MG,24/07/2017,19:00:00,1,NÃO,FALHA DO MOTOR EM VOO,PARÁ DE MINAS - MG
67053,INCIDENTE,FORTALEZA,CE,25/07/2017,12:43:00,1,NÃO,ESTOURO DE PNEU,FORTALEZA - CE
67048,INCIDENTE,CAMPINAS,SP,25/07/2017,08:43:00,1,NÃO,ESTOURO DE PNEU,CAMPINAS - SP
67047,INCIDENTE,GUARULHOS,SP,16/07/2017,03:09:00,1,NÃO,FALHA DO MOTOR EM VOO,GUARULHOS - SP
67040,ACIDENTE,FRANCISCO BELTRÃO,PR,21/07/2017,15:40:00,1,NÃO,FALHA DO MOTOR EM VOO,FRANCISCO BELTRÃO - PR
67038,INCIDENTE,RIO DE JANEIRO,RJ,21/07/2017,13:00:00,1,NÃO,COM ROTOR,RIO DE JANEIRO - RJ
67034,INCIDENTE,FORTALEZA,CE,19/07/2017,13:57:00,1,NÃO,OUTROS,FORTALEZA - CE
67028,INCIDENTE,CONFINS,MG,17/07/2017,19:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS - MG
67022,INCIDENTE,CABO FRIO,RJ,17/07/2017,18:00:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,CABO FRIO - RJ
67011,ACIDENTE,PONTA GROSSA,PR,17/07/2017,11:00:00,1,SIM,PERDA DE CONTROLE NO SOLO,PONTA GROSSA - PR
67010,INCIDENTE,RIO DE JANEIRO,RJ,03/06/2017,16:33:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO DE JANEIRO - RJ
67009,INCIDENTE,CURITIBA,PR,26/06/2017,14:08:00,1,NÃO,INCURSÃO EM PISTA,CURITIBA - PR
67008,INCIDENTE,GUARULHOS,SP,17/07/2017,14:30:00,1,NÃO,OUTROS,GUARULHOS - SP
67005,INCIDENTE,CURITIBA,PR,15/07/2017,15:20:00,1,NÃO,ESTOURO DE PNEU,CURITIBA - PR
67003,INCIDENTE,FLORIANÓPOLIS,SC,13/07/2017,21:15:00,1,NÃO,ESTOURO DE PNEU,FLORIANÓPOLIS - SC
66991,INCIDENTE,LUZIÂNIA,GO,01/07/2017,20:30:00,2,NÃO,TRÁFEGO AÉREO,LUZIÂNIA - GO
66989,INCIDENTE,CURITIBA,PR,09/07/2017,17:11:00,1,NÃO,ESTOURO DE PNEU,CURITIBA - PR
66988,INCIDENTE,JOINVILLE,SC,07/07/2017,19:05:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,JOINVILLE - SC
66987,ACIDENTE,BARRETOS,SP,11/07/2017,20:10:00,1,NÃO,FALHA DO MOTOR EM VOO,BARRETOS - SP
66980,INCIDENTE,PORTO ALEGRE,RS,11/07/2017,03:10:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,PORTO ALEGRE - RS
66979,ACIDENTE,CAMPO NOVO DO PARECIS,MT,08/07/2017,15:00:00,1,NÃO,FALHA DO MOTOR EM VOO,CAMPO NOVO DO PARECIS - MT
66977,INCIDENTE GRAVE,LAGES,SC,10/07/2017,17:55:00,1,SIM,COM TREM DE POUSO,LAGES - SC
66974,INCIDENTE,TEFÉ,AM,09/07/2017,13:45:00,1,NÃO,COM PARA-BRISAS / JANELA / PORTA,TEFÉ - AM
66973,INCIDENTE,SÃO PAULO,SP,09/07/2017,23:30:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
66972,ACIDENTE,CAMPO MOURÃO,PR,09/07/2017,16:15:00,1,SIM,PERDA DE CONTROLE NO SOLO,CAMPO MOURÃO - PR
66971,ACIDENTE,RIO DE JANEIRO,RJ,05/07/2017,14:20:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
66970,INCIDENTE,COROATÁ,MA,09/07/2017,11:00:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,COROATÁ - MA
66962,ACIDENTE,UBATUBA,SP,04/07/2017,20:20:00,1,SIM,POUSO LONGO,UBATUBA - SP
66957,INCIDENTE,SÃO VICENTE,SP,30/06/2017,11:30:00,1,NÃO,AERONAVE ATINGIDA POR OBJETO,SÃO VICENTE - SP
66953,ACIDENTE,CANTÁ,RR,03/07/2017,15:10:00,1,NÃO,FALHA DO MOTOR EM VOO,CANTÁ - RR
66952,INCIDENTE,BELÉM,PA,04/07/2017,15:25:00,1,NÃO,PERDA DE COMPONENTE EM VOO,BELÉM - PA
66937,INCIDENTE,BAURU,SP,28/06/2017,11:35:00,1,NÃO,ESTOURO DE PNEU,BAURU - SP
66934,INCIDENTE,PORTO VELHO,RO,13/05/2017,04:47:00,1,NÃO,ESTOURO DE PNEU,PORTO VELHO - RO
66925,ACIDENTE,JUSSARA,GO,25/06/2017,13:00:00,1,NÃO,OUTROS,JUSSARA - GO
66924,INCIDENTE,BELO HORIZONTE,MG,25/06/2017,19:12:00,1,NÃO,OUTROS,BELO HORIZONTE - MG
66922,INCIDENTE,CAMBÉ,PR,24/06/2017,20:00:00,1,NÃO,COLISÃO COM AVE,CAMBÉ - PR
66916,INCIDENTE,GUARULHOS,SP,17/04/2017,04:16:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
66911,ACIDENTE,BONFIM,RR,21/06/2017,21:00:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,BONFIM - RR
66907,INCIDENTE GRAVE,CANARANA,MT,19/06/2017,14:25:00,1,NÃO,PANE SECA,CANARANA - MT
66903,INCIDENTE,PALMAS,TO,13/06/2017,09:29:00,1,NÃO,ESTOURO DE PNEU,PALMAS - TO
66895,INCIDENTE,BELO HORIZONTE,MG,15/06/2017,18:17:00,1,NÃO,OUTROS,BELO HORIZONTE - MG
66891,ACIDENTE,CARACARAÍ,RR,14/06/2017,20:20:00,1,NÃO,OUTROS,CARACARAÍ - RR
66881,INCIDENTE,BELÉM,PA,15/06/2017,17:00:00,1,NÃO,OUTROS,BELÉM - PA
66880,ACIDENTE,CARACARAÍ,RR,14/06/2017,18:00:00,1,NÃO,FALHA DO MOTOR EM VOO,CARACARAÍ - RR
66879,INCIDENTE,ALTA FLORESTA,MT,10/06/2017,20:05:00,1,NÃO,VAZAMENTO DE OUTROS FLUIDOS,ALTA FLORESTA - MT
66878,INCIDENTE,CAXIAS DO SUL,RS,11/06/2017,13:30:00,1,NÃO,ESTOURO DE PNEU,CAXIAS DO SUL - RS
66874,INCIDENTE,BELO HORIZONTE,MG,24/05/2017,16:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELO HORIZONTE - MG
66873,INCIDENTE,PALMAS,TO,10/06/2017,13:34:00,1,NÃO,ESTOURO DE PNEU,PALMAS - TO
66872,INCIDENTE GRAVE,BELO HORIZONTE,MG,09/06/2017,14:12:00,1,SIM,EXCURSÃO DE PISTA,BELO HORIZONTE - MG
66866,INCIDENTE,CAMPINAS,SP,11/06/2017,04:15:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
66860,INCIDENTE,SÃO PAULO,SP,09/06/2017,00:13:00,1,NÃO,OUTROS,SÃO PAULO - SP
66854,INCIDENTE,MACEIÓ,AL,08/06/2017,14:18:00,1,NÃO,SUPERAQUECIMENTO,MACEIÓ - AL
66846,INCIDENTE,CAMPINAS,SP,07/06/2017,12:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
66844,INCIDENTE,LONDRINA,PR,06/06/2017,20:17:00,1,NÃO,OUTROS,LONDRINA - PR
66843,ACIDENTE,PARAUAPEBAS,PA,07/06/2017,22:40:00,1,SIM,POUSO LONGO,PARAUAPEBAS - PA
66842,INCIDENTE,BRASÍLIA,DF,05/06/2017,18:30:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,BRASÍLIA - DF
66839,INCIDENTE,CAMPINAS,SP,05/06/2017,15:45:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
66838,INCIDENTE,FLORIANÓPOLIS,SC,02/06/2017,15:11:00,1,NÃO,OUTROS,FLORIANÓPOLIS - SC
66826,INCIDENTE GRAVE,OURO,SC,02/06/2017,18:30:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,OURO - SC
66824,INCIDENTE,FLORIANÓPOLIS,SC,02/06/2017,01:58:00,1,NÃO,FOGO NO SOLO,FLORIANÓPOLIS - SC
66816,ACIDENTE,BOCA DO ACRE,AM,02/06/2017,20:30:00,1,NÃO,FALHA DO MOTOR EM VOO,BOCA DO ACRE - AM
66810,ACIDENTE,NOVA MARINGÁ,MT,08/05/2017,18:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,NOVA MARINGÁ - MT
66809,INCIDENTE,ITANHAÉM,SP,27/05/2017,13:20:00,1,NÃO,COLISÃO COM AVE,ITANHAÉM - SP
66807,INCIDENTE,GUARULHOS,SP,31/05/2017,15:09:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
66801,ACIDENTE,MUNDO NOVO,MS,28/05/2017,19:00:00,1,NÃO,INDETERMINADO,MUNDO NOVO - MS
66800,ACIDENTE,COXIM,MS,28/05/2017,15:40:00,1,NÃO,INDETERMINADO,COXIM - MS
66792,INCIDENTE,MANAUS,AM,24/05/2017,20:49:00,1,NÃO,ESTOURO DE PNEU,MANAUS - AM
66791,INCIDENTE,NAVEGANTES,SC,25/05/2017,23:25:00,1,NÃO,ESTOURO DE PNEU,NAVEGANTES - SC
66788,INCIDENTE,SÃO PAULO,SP,25/05/2017,19:30:00,1,NÃO,ESTOURO DE PNEU,SÃO PAULO - SP
66787,INCIDENTE GRAVE,PORTO VELHO,RO,23/05/2017,19:30:00,1,NÃO,POUSO SEM TREM,PORTO VELHO - RO
66786,ACIDENTE,UIRAMUTÃ,RR,21/05/2017,20:30:00,1,SIM,PERDA DE CONTROLE NO SOLO,UIRAMUTÃ - RR
